id,name,card_type,pokemon_type,hp,ex,stage,rarity,set,subset,ability_name,move1_name,move1_cost,move1_damage,move1_description,move2_name,move2_cost,move2_damage,move2_description,image,page
P-A 014,Lapras ex,Pokemon,Water,140,2,Basic,Promo,Promo,Promo-A,,Bubble Drain,🔵🔵🔘,80,Heal 20 damage from this Pokemon.,,,,,https://img.game8.co/4034576/f806269df9e3bb18e2f1d6b4e25cb1ff.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/483047
P-A 015,Pikachu,Pokemon,Lightning,60,1,Basic,Promo,Promo,Promo-A,,Gnaw,🟡,20,,,,,,https://img.game8.co/4034575/e29ad377becf490e07c67b263a70f640.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/483514
P-A 016,Clefairy,Pokemon,Psychic,60,1,Basic,Promo,Promo,Promo-A,,Slap,🟣,20,,,,,,https://img.game8.co/4034573/fd828e42ee6346b4796147f0a0ef17a1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/483515
P-A 017,Mankey,Pokemon,Fighting,50,1,Basic,Promo,Promo,Promo-A,,Reckless Charge,🟤,30,This Pokemon also does 10 damage to itself.,,,,,https://img.game8.co/4034577/92cb449a39b3f8f10411c3614b0f69e8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/483516
P-A 018,Venusaur,Pokemon,Grass,160,1,Stage 2,Promo,Promo,Promo-A,,Mega Drain,🟢🟢🔘🔘,80,Heal 30 damage from this Pokemon.,,,,,https://img.game8.co/4053906/ed727564f1051b3afc8d0303d22a9523.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/486640
P-A 019,Greninja,Pokemon,Water,120,1,Stage 2,Promo,Promo,Promo-A,Water Shuriken,Mist Slash,🔵🔘,60,,,,,,https://img.game8.co/4053838/59c64c579bfce1ce1fc2d7c43ea194fa.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/486651
P-A 020,Haunter,Pokemon,Psychic,70,1,Stage 1,Promo,Promo,Promo-A,,Surprise Attack,🟣,50,"Flip a coin. If tails, this attack does nothing.",,,,,https://img.game8.co/4053905/aedd15ba24a447653bbf65fda30326b4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/486652
P-A 021,Onix,Pokemon,Fighting,110,1,Basic,Promo,Promo,Promo-A,,Land Crush,🟤🟤🟤,70,,,,,,https://img.game8.co/4053957/b176c7c8940491b339d3d907cce0a8f9.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/486653
P-A 022,Jigglypuff,Pokemon,Colorless,50,1,Basic,Promo,Promo,Promo-A,,Sing,🔘,,Your opponent's Active Pokemon is now Asleep.,,,,,https://img.game8.co/4053956/4ab38f5836757616ce9dfcaa4e737f3d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/486654
P-A 023,Bulbasaur,Pokemon,Grass,70,1,Basic,Promo,Promo,Promo-A,,Vine Whip,🟢🔘,40,,,,,,https://img.game8.co/4058457/3244f335addbe0a5d39cb2bf45116de2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/487389
P-A 024,Magnemite,Pokemon,Lightning,60,1,Basic,Promo,Promo,Promo-A,,Lightning Ball,🟡,20,,,,,,https://img.game8.co/4058456/f545649510fa97fc47b1630ba9baed56.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/487390
A1a 001,Exeggcute,Pokemon,Grass,50,1,Basic,◇,Mythical Island (A1a),Mew,,Growth Spurt,🔘,,Take a Grass Energy from your Energy Zone and attach it to this Pokemon.,,,,,https://img.game8.co/4069624/d4b6fcce5983d28beec6928d031f6461.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491414
A1a 002,Exeggutor,Pokemon,Grass,130,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Psychic,🟢🔘🔘🔘,80+,This attack does 20 more damage for each Energy attached to your opponent's Active Pokemon.,,,,,https://img.game8.co/4069631/f25e6a7d32771f1be33a319266321f9a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491415
A1a 003,Celebi ex,Pokemon,Grass,130,2,Basic,◇◇◇◇,Mythical Island (A1a),Mew,,Powerful Bloom,🟢🔘,50x,Flip a coin for each Energy attached to this Pokemon. This attack does 50 damage for each heads.,,,,,https://img.game8.co/4069626/1a61e1ae8d9edb247a1b5fa0ea976f6c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491416
A1a 004,Snivy,Pokemon,Grass,70,1,Basic,◇,Mythical Island (A1a),Mew,,Vine Whip,🟢🔘,40,,,,,,https://img.game8.co/4069625/16b43fdbf3e9fb1650f421eb392b1122.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491417
A1a 005,Servine,Pokemon,Grass,80,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Vine Whip,🟢🔘,50,,,,,,https://img.game8.co/4069629/1b28c3e450b7ac3dcdfb679b39141450.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491418
A1a 006,Serperior,Pokemon,Grass,110,1,Stage 2,◇◇◇,Mythical Island (A1a),Mew,Jungle Totem,Solar Beam,🟢🔘🔘🔘,70,,,,,,https://img.game8.co/4069632/df7c811418b9ba57154f3684d31513d3.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491420
A1a 007,Morelull,Pokemon,Grass,60,1,Basic,◇,Mythical Island (A1a),Mew,,Ram,🟢,20,,,,,,https://img.game8.co/4069630/7ab2a765b77a8738436b98a13263c272.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491421
A1a 008,Shiinotic,Pokemon,Grass,90,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Flickering Spores,🟢🟢,50,Your opponent's Active Pokemon is now Asleep.,,,,,https://img.game8.co/4069633/3b173851e8390912a190aa27f2a0df59.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491422
A1a 009,Dhelmise,Pokemon,Grass,100,1,Basic,◇◇,Mythical Island (A1a),Mew,,Energy Whip,🟢,20+,"If this Pokemon has at least 3 extra Grass Energy attached, this attack does 70 more damage.",,,,,https://img.game8.co/4069628/ad401e55dfb46f660f25666f958c2cac.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491423
A1a 010,Ponyta,Pokemon,Fire,60,1,Basic,◇,Mythical Island (A1a),Mew,,Stomp,🔴,10+,"Flip a coin. If heads, this attack does 30 more damage.",,,,,https://img.game8.co/4069627/7f7829b68c9a4aef1c7be48e3d3e9295.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491424
A1a 011,Rapidash,Pokemon,Fire,100,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Rising Lunge,🔴🔘,40+,"Flip a coin. If heads, this attack does 60 more damage.",,,,,https://img.game8.co/4069680/cecef3c13221406fd18c9d86cac71f1d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491425
A1a 012,Magmar,Pokemon,Fire,80,1,Basic,◇◇,Mythical Island (A1a),Mew,,Fire Blast,🔴🔴,80,Discard 2 Fire Energy from this Pokemon.,,,,,https://img.game8.co/4069674/07fe08e8d180c7d76af012b2beb60807.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491426
A1a 013,Larvesta,Pokemon,Fire,80,1,Basic,◇,Mythical Island (A1a),Mew,,Combustion,🔴🔘,30,,,,,,https://img.game8.co/4069679/8519e1c1b40ade8fa19d13999142d386.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491427
A1a 014,Volcarona,Pokemon,Fire,120,1,Stage 1,◇◇◇,Mythical Island (A1a),Mew,,Volcanic Ash,🔴🔴🔘,,Discard 2 Fire Energy from this Pokemon. This attack does 80 damage to 1 of your opponent's Pokemon.,,,,,https://img.game8.co/4069676/c51f6b0e1cda1d841030620b126371ae.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491428
A1a 015,Salandit,Pokemon,Fire,60,1,Basic,◇,Mythical Island (A1a),Mew,,Venoshock,🔘,10+,"If your opponent's Active Pokemon is Poisoned, this attack does 40 more damage.",,,,,https://img.game8.co/4069672/5794e9475b35ad7a72eacf1e45bb5808.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491429
A1a 016,Salazzle,Pokemon,Fire,80,1,Stage 1,◇,Mythical Island (A1a),Mew,,Poison Claws,🔴,30,Your opponent's Active Pokemon is now Poisoned.,,,,,https://img.game8.co/4069681/e791a5d2218a431cc7df4502feb93f92.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491430
A1a 017,Magikarp,Pokemon,Water,30,1,Basic,◇,Mythical Island (A1a),Mew,,Leap Out,🔵,,Switch this Pokemon with 1 of your Benched Pokemon.,,,,,https://img.game8.co/4069677/f83c3786cd0768d9148179224121bcd6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491431
A1a 018,Gyarados ex,Pokemon,Water,180,2,Stage 1,◇◇◇◇,Mythical Island (A1a),Mew,,Rampaging Whirlpool,🔵🔵🔵🔘,140,Discard a random Energy from among the Energy attached to all Pokemon (both yours and your opponent's).,,,,,https://img.game8.co/4069673/21e784147510dc8332a3adee6ae784db.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491432
A1a 019,Vaporeon,Pokemon,Water,120,1,Stage 1,◇◇◇,Mythical Island (A1a),Mew,Wash Out,Wave Splash,🔵🔘🔘,60,,,,,,https://img.game8.co/4069678/f97bb868fb8960da3afae41af4e2736f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491433
A1a 020,Finneon,Pokemon,Water,60,1,Basic,◇,Mythical Island (A1a),Mew,,Water Gun,🔵,20,,,,,,https://img.game8.co/4069675/833e881ca8b812028ead868a90c68c78.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491434
A1a 021,Lumineon,Pokemon,Water,80,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Aqua Liner,🔵🔵,,This attack does 50 damage to 1 of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4069737/9ab4db9b303e1339887ccfc9932b9ab1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491435
A1a 022,Chewtle,Pokemon,Water,80,1,Basic,◇,Mythical Island (A1a),Mew,,Bite,🔵🔘,30,,,,,,https://img.game8.co/4069735/06eced65e2f2eb0697fde99854880040.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491436
A1a 023,Drednaw,Pokemon,Water,130,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Crunch,🔵🔵🔵,70,"Flip a coin. If heads, discard a random Energy from your opponent's Active Pokemon.",,,,,https://img.game8.co/4069734/eb88e0773f745880824fcc020acca95d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491437
A1a 024,Cramorant,Pokemon,Water,80,1,Basic,◇,Mythical Island (A1a),Mew,,Dive,🔵🔵🔘,60,"Flip a coin. If heads, during your opponent's next turn, prevent all damage from - and effects of - attacks done to this Pokemon.",,,,,https://img.game8.co/4069733/cc079a301f57e1301419e33463e5fae4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491438
A1a 025,Pikachu,Pokemon,Lightning,60,1,Basic,◇,Mythical Island (A1a),Mew,,Circle Circuit,🟡,10x,This attack does 10 damage for each of your Benched Lightning Pokemon.,,,,,https://img.game8.co/4069736/93003e2354879c4d8bc573f156f50b5e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491439
A1a 026,Raichu,Pokemon,Lightning,120,1,Stage 1,◇◇◇,Mythical Island (A1a),Mew,,Gigashock,🟡🟡🟡,60,This attack also does 20 damage to each of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4069764/6e89ef3ec2d9e02bc1ada26d302c2da1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491440
A1a 027,Electabuzz,Pokemon,Lightning,70,1,Basic,◇◇,Mythical Island (A1a),Mew,,Thunder Spear,🟡🟡,,This attack does 40 damage to 1 of your opponent's Pokemon.,,,,,https://img.game8.co/4069768/d0a1af4b2d47e2534fc457c7b753abd1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491441
A1a 028,Joltik,Pokemon,Lightning,40,1,Basic,◇,Mythical Island (A1a),Mew,,Bug Bite,🟡,30,,,,,,https://img.game8.co/4069765/df96a106ffe441423e709e6d839c3c0f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491442
A1a 029,Galvantula,Pokemon,Lightning,80,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Electroweb,🟡🟡,70,"During your opponent's next turn, the Defending Pokemon can't retreat.",,,,,https://img.game8.co/4069767/7167ab9d8c0e87b627404a56fd936bb2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491443
A1a 030,Dedenne,Pokemon,Lightning,60,1,Basic,◇,Mythical Island (A1a),Mew,,Thunder Shock,🟡,10,"Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,,,,https://img.game8.co/4069766/b0cf9400dd6d0df3cc7dcf4fc973db2e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491444
A1a 031,Mew,Pokemon,Psychic,60,1,Basic,◇◇◇,Mythical Island (A1a),Mew,,Psy Report,🟣,20,Your opponent reveals their hand.,,,,,https://img.game8.co/4069819/a87fa79aa572125e2c2c88da32044d06.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491446
A1a 032,Mew ex,Pokemon,Psychic,130,2,Basic,◇◇◇◇,Mythical Island (A1a),Mew,,Psyshot,🟣,20,,Genome Hacking,🔘🔘🔘,,Choose 1 of your opponent's Active Pokemon's attacks and use it as this attack.,https://img.game8.co/4069825/dcfa028865261c52da52724b22001a33.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491447
A1a 033,Sigilyph,Pokemon,Psychic,80,1,Basic,◇◇,Mythical Island (A1a),Mew,,Spike Draw,🟣,10,Draw a card.,,,,,https://img.game8.co/4069821/1dd29ea6a9108417ce524817c23a4af4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491448
A1a 034,Elgyem,Pokemon,Psychic,60,1,Basic,◇,Mythical Island (A1a),Mew,,Headbutt,🟣,20,,,,,,https://img.game8.co/4069823/54f6af5544a7713951058e80759b792f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491449
A1a 035,Beheeyem,Pokemon,Psychic,90,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Mind Jack,🟣,10+,This attack does 20 more damage for each of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4069826/35a0c7a7a1560e82690c89fd12c67a0c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491450
A1a 036,Flabebe,Pokemon,Psychic,40,1,Basic,◇,Mythical Island (A1a),Mew,,Hypnotic Gaze,🟣,,Your opponent's Active Pokemon is now Asleep.,,,,,https://img.game8.co/4069822/490b01b37d5342700f26d17edcc9b559.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491451
A1a 037,Floette,Pokemon,Psychic,70,1,Stage 1,◇,Mythical Island (A1a),Mew,,Leaf Drain,🟣,40,Heal 10 damage from this Pokemon.,,,,,https://img.game8.co/4069828/f8d8bb848457a004746a0d826749ad9d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491452
A1a 038,Florges,Pokemon,Psychic,120,1,Stage 2,◇◇,Mythical Island (A1a),Mew,,Boomshone,🟣🟣,80,Heal 20 damage from each of your Pokemon.,,,,,https://img.game8.co/4069824/1123a812bd9d29221335726456b3351c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491453
A1a 039,Swirlix,Pokemon,Psychic,60,1,Basic,◇,Mythical Island (A1a),Mew,,Fairy Wind,🟣,20,,,,,,https://img.game8.co/4069820/a04c1239557efa8741776bf3a857ffc0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491454
A1a 040,Slurpuff,Pokemon,Psychic,100,1,Stage 1,◇,Mythical Island (A1a),Mew,,Magical Shot,🟣🔘,60,,,,,,https://img.game8.co/4069827/73031a5fa11b10c35cbefedb317bb3ef.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491455
A1a 041,Mankey,Pokemon,Fighting,50,1,Basic,◇,Mythical Island (A1a),Mew,,Focus Fist,🟤,50,"Flip a coin. If tails, this attack does nothing.",,,,,https://img.game8.co/4069923/7047bda5ed25b37bc3c90095d7459803.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491456
A1a 042,Primeape,Pokemon,Fighting,80,1,Stage 1,◇,Mythical Island (A1a),Mew,,Punch,🟤,50,,,,,,https://img.game8.co/4069910/b58fe6858ae8d2b5bac2f4b99a305790.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491457
A1a 043,Geodude,Pokemon,Fighting,70,1,Basic,◇,Mythical Island (A1a),Mew,,Light Punch,🟤🔘,30,,,,,,https://img.game8.co/4069915/82d8799116d012616eb4cd97b77d37a1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491458
A1a 044,Graveler,Pokemon,Fighting,100,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Lunge Out,🟤🔘,40,,,,,,https://img.game8.co/4069921/011f24c5b57689a636ef0f27066d3d2c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491459
A1a 045,Golem,Pokemon,Fighting,160,1,Stage 2,◇◇◇,Mythical Island (A1a),Mew,,Guard Press,🟤🟤🟤🔘,120,"During your opponent's next turn, this Pokemon takes -30 damage from attacks.",,,,,https://img.game8.co/4069913/1fc58390aaaf6ee7c44d0715a27ca4ce.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491460
A1a 046,Aerodactyl ex,Pokemon,Fighting,140,2,Stage 1,◇◇◇◇,Mythical Island (A1a),Mew,Primeval Law,Land Crush,🟤🔘,80,,,,,,https://img.game8.co/4069926/71a88bad85fb49b3e9982bbc9968025d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491461
A1a 047,Marshadow,Pokemon,Fighting,80,1,Basic,◇◇◇,Mythical Island (A1a),Mew,,Revenge,🟤🔘,40+,"If any of your Pokemon were Knocked Out by damage from an attack during your opponent’s last turn, this attack does 60 more damage.",,,,,https://img.game8.co/4069689/801873e6da16c0c4ad2aa97d460368ce.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491462
A1a 048,Stonjourner,Pokemon,Fighting,120,1,Basic,◇◇,Mythical Island (A1a),Mew,,Mega Kick,🟤🟤🟤,90,,,,,,https://img.game8.co/4069912/5c86659c2218dabc0894569c99c21ea4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491463
A1a 049,Koffing,Pokemon,Darkness,70,1,Basic,◇,Mythical Island (A1a),Mew,,Division,⚫,,Put 1 random Koffing from your deck onto your Bench.,,,,,https://img.game8.co/4069909/17b87499adc6af66b41b883233fb8632.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491464
A1a 050,Weezing,Pokemon,Darkness,110,1,Stage 1,◇◇,Mythical Island (A1a),Mew,,Smokescreen,⚫⚫,50,"During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.",,,,,https://img.game8.co/4069908/c9044b94595984a558d105abfc7f58fe.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491465
A1a 051,Purrloin,Pokemon,Darkness,60,1,Basic,◇,Mythical Island (A1a),Mew,,Scratch,⚫,20,,,,,,https://img.game8.co/4069914/7f50e23b63f2217243882d6e21864d23.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491468
A1a 052,Liepard,Pokemon,Darkness,90,1,Stage 1,◇,Mythical Island (A1a),Mew,,Slash,⚫,40,,,,,,https://img.game8.co/4069925/5ce78f3b2e8a6f4da54f250c33d75884.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491469
A1a 053,Venipede,Pokemon,Darkness,60,1,Basic,◇,Mythical Island (A1a),Mew,,Ram,⚫,20,,,,,,https://img.game8.co/4069924/2990319ea41dd7214fd382351be89f40.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491470
A1a 054,Whirlipede,Pokemon,Darkness,90,1,Stage 1,◇,Mythical Island (A1a),Mew,,Poison Sting,⚫,20,Your opponent's Active Pokemon is now Poisoned.,,,,,https://img.game8.co/4069917/21aaf70d689137776b6433bc94df3722.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491471
A1a 055,Scolipede,Pokemon,Darkness,140,1,Stage 2,◇◇,Mythical Island (A1a),Mew,,Venoshock,⚫🔘,70+,"If your opponent's Active Pokemon is Poisoned, this attack does 50 more damage.",,,,,https://img.game8.co/4069922/f4e0c14d70e80f53bc6a3d5b6f7d4b6d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491472
A1a 056,Druddigon,Pokemon,Dragon,100,1,Basic,◇◇,Mythical Island (A1a),Mew,Rough Skin,Dragon Claw,🔴🔵🔘,90,,,,,,https://img.game8.co/4069920/3fd848329d1fb1312f01c7582fcfd53c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491473
A1a 057,Pidgey,Pokemon,Colorless,50,1,Basic,◇,Mythical Island (A1a),Mew,,Flap,🔘,20,,,,,,https://img.game8.co/4069918/0f3c25ac64e3a2c7f0708bd981785870.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491474
A1a 058,Pidgeotto,Pokemon,Colorless,90,1,Stage 1,◇,Mythical Island (A1a),Mew,,Wing Attack,🔘🔘🔘,50,,,,,,https://img.game8.co/4069919/2bf62480a5d0672c43517f7c12dccf5d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491475
A1a 059,Pidgeot ex,Pokemon,Colorless,170,2,Stage 2,◇◇◇◇,Mythical Island (A1a),Mew,,Scattering Cyclone,🔘🔘🔘,80+,This attack does 20 more damage for each of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4069916/11b0332ced651e2601fa82e7e6d61d00.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491476
A1a 060,Tauros,Pokemon,Colorless,100,1,Basic,◇◇◇,Mythical Island (A1a),Mew,,Fighting Tackle,🔘🔘🔘,40+,"If your opponent's Active Pokemon is a Pokemon ex, this attack does 80 more damage.",,,,,https://img.game8.co/4069911/0dad0cdd65ace34a890c849519724c3f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491477
A1a 061,Eevee,Pokemon,Colorless,60,1,Basic,◇,Mythical Island (A1a),Mew,,Continuous Steps,🔘,20x,Flip a coin until you get tails. This attack does 20 damage for each heads.,,,,,https://img.game8.co/4069949/06afeb019e6de62201ed40d08ea62636.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491478
A1a 062,Chatot,Pokemon,Colorless,60,1,Basic,◇,Mythical Island (A1a),Mew,,Mimic,🔘,,Shuffle your hand into your deck. Draw a card for each card in your opponent's hand.,,,,,https://img.game8.co/4069951/82223142bb7875af4a34412c7a28078b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491479
A1a 063,Old Amber,Trainer,Item,40,0,,◇,Mythical Island (A1a),Mew,,-,,-,-,,,,,https://img.game8.co/4004046/7f7c477d6e42fd30ea75f71d6e26d51b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/476271
A1a 064,Pokemon Flute,Trainer,Item,,0,,◇◇,Mythical Island (A1a),Mew,,-,,-,-,,,,,https://img.game8.co/4069948/4860009590f76ef59eed15814ec393db.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491502
A1a 065,Mythical Slab,Trainer,Item,,0,,◇◇,Mythical Island (A1a),Mew,,-,,-,-,,,,,https://img.game8.co/4069950/f310ca7133d07193b8bedf27ac247f14.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491501
A1a 066,Budding Expeditioner,Trainer,Supporter,,0,,◇◇,Mythical Island (A1a),Mew,,-,,-,-,,,,,https://img.game8.co/4069952/01abdab83ac4cbcb02f354987d4465d0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491500
A1a 067,Blue,Trainer,Supporter,,0,,◇◇,Mythical Island (A1a),Mew,,-,,-,-,,,,,https://img.game8.co/4069954/3587b1c03e9f3f08e3f71a94fa0b87a8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491499
A1a 068,Leaf,Trainer,Supporter,,0,,◇◇,Mythical Island (A1a),Mew,,-,,-,-,,,,,https://img.game8.co/4069953/29125970619597d71cf68dd51a100fcd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491498
A1a 069,Exeggutor,Pokemon,Grass,130,1,Stage 1,☆,Mythical Island (A1a),Mew,,Psychic,🟢🔘🔘🔘,80+,This attack does 20 more damage for each Energy attached to your opponent's Active Pokemon.,,,,,https://img.game8.co/4069955/adb25dbcece1c8a2d5dd269cc873d9fd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/491480
