id,name,card_type,pokemon_type,rarity,evolution_stage,ex,hp,ability,image_url,set,subset,trainer_type,owned,archive_url,moves1_energy_cost,moves1_description,moves1_damage,moves1_name,moves2_energy_cost,moves2_description,moves2_damage,moves2_name,moves3_energy_cost,moves3_description,moves3_damage,moves3_name
A2a 018,Snorunt,Pokemon,Water,◇,Basic,,60,,https://img.game8.co/4119780/c8be1029936cd1828a97dfa8507638e6.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502131,Water,,20,Icicle,,,,,A2a,,,
A2a 019,Froslass,Pokemon,Water,◇◇,Stage 1,,90,,https://img.game8.co/4119755/0edf90608ea57f561b467c4fd1e032ad.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502130,Water:Colorless,This attack also does 10 damage to each of your opponent's Benched Pokemon.,40,Blizzard,,,,,A2a,,,
A2a 020,Snover,Pokemon,Water,◇,Basic,,70,,https://img.game8.co/4119737/49ccd2691a5c7c52b96e5dfeb562f1de.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502129,Water:Colorless,,30,Corkscrew Punch,,,,,A2a,,,
A2a 021,Abomasnow,Pokemon,Water,◇◇◇,Stage 1,,120,Vigor Link,https://img.game8.co/4120217/fd61d81aed46d5258e6972f9f8762f93.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502128,Water 2:Colorless,,80,Mega Punch,,,,,A2a,,,
A2a 022,Glaceon ex,Pokemon,Water,◇◇◇◇,Stage 1,ex,140,Snowy Terrain,https://img.game8.co/4119808/194260b83bc6d698ad7adcbada7f8225.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502127,Water 2:Colorless,,90,Freezing Wind,,,,,A2a:A4b,,0% | 0% | 0% | 1.333%,
A2a 023,Origin Forme Palkia,Pokemon,Water,◇◇◇,Basic,,120,,https://img.game8.co/4119743/03803c3837767625d839929fb527c85e.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502126,Water 3,"Flip a coin. If heads, this attack does 60 more damage.",60+,Zone Smash,,,,,A2a,,,
A2a 024,Phione,Pokemon,Water,◇◇,Basic,,60,,https://img.game8.co/4119752/d76254d40d4a9dae727353d3ada04cab.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502125,Water 2,Your opponent's Active Pokemon is now Asleep.,40,Water Pulse,,,,,A2a,,,
A2a 025,Pikachu,Pokemon,Lightning,◇,Basic,,60,,https://img.game8.co/4119750/4c3e043a67e7a9535001c5db46da649d.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502124,Lightning,This attack also does 10 damage to 1 of your opponent's Benched Pokemon.,10,Spark,,,,,A2a,,,
A2a 026,Raichu,Pokemon,Lightning,◇◇◇,Stage 1,,90,Resilience Link,https://img.game8.co/4119957/5f41861642a9d99fe3007a49e8207a87.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502123,Lightning 2,This attack does 20 damage to 1 of your opponent's Benched Pokemon.,40,Spark,,,,,A2a,,,
A2a 027,Electrike,Pokemon,Lightning,◇,Basic,,60,,https://img.game8.co/4119986/611bba2bdb0c57addf15b9bc34c35f62.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502122,Lightning,,20,Zap Kick,,,,,A2a,,,
A2a 028,Manectric,Pokemon,Lightning,◇◇,Stage 1,,90,,https://img.game8.co/4119736/0ab69a74fff5ad7f9ffe0f0b9413aa45.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502121,Lightning,"During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.",40,Flash,,,,,A2a,,,
A2a 029,Clefairy,Pokemon,Psychic,◇,Basic,,60,,https://img.game8.co/4120000/37d9f8a9761f5aad4103a180a6f892d1.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502120,Psychic:Colorless,,30,Smack,,,,,A2a,,,
A2a 030,Clefable,Pokemon,Psychic,◇◇,Stage 1,,100,,https://img.game8.co/4119946/d02f52068515f7f75b6bcb9349ff775a.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502119,Psychic:Colorless 2,"During your opponent's next turn, attacks used by the Defending Pokemon do -30 damage.",60,Moonblast,,,,,A2a,,,
A2a 031,Gastly,Pokemon,Psychic,◇,Basic,,50,,https://img.game8.co/4119877/a1ce4f7f94667ab423880ae5e6a28320.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502118,Colorless,"Flip a coin. If heads, your opponent reveals a random card from their hand and shuffles it into their deck.",,Astonish,,,,,A2a,,,
A2a 032,Haunter,Pokemon,Psychic,◇,Stage 1,,80,,https://img.game8.co/4119874/52133ff6dab3e13e71167f2b877cc829.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502117,Psychic 2,,40,Mumble,,,,,A2a,,,
A2a 033,Gengar,Pokemon,Psychic,◇◇,Stage 2,,140,,https://img.game8.co/4119912/0b94ac72c4baa7cce8d937a50b59714c.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502116,Psychic 2,Your opponent's Active Pokemon is now Asleep.,70,Hypnoblast,,,,,A2a,,,
A2a 034,Unown,Pokemon,Psychic,◇◇,Basic,,60,CHECK,https://img.game8.co/4120047/68123b6fe254c29ebf7c3c51850b042c.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502115,Colorless,,20,Hidden Power,,,,,A2a,,,
A2a 035,Rotom,Pokemon,Psychic,◇◇◇,Basic,,70,Speed Link,https://img.game8.co/4120221/a21cb99838ed519b272a171a9b9ee5fa.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502114,Colorless,This attack does 20 damage to 1 of your opponent's Benched Pokemon.,,Dash Attack,,,,,A2a,,,
A2a 036,Sudowoodo,Pokemon,Fighting,◇◇,Basic,,80,,https://img.game8.co/4120065/234d37c497ed45278de307e08350a60c.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502113,Fighting,"If your opponent's Active Pokemon is a Pokemon ex, this attack does 30 more damage.",20+,Fighting Headbutt,,,,,A2a:A4b,,0% | 1.645% | 0% | 0%,
A2a 037,Phanpy,Pokemon,Fighting,◇,Basic,,60,,https://img.game8.co/4119836/1a5d03e32b5fd73774c9c27575d8b942.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502112,Fighting,,20,Rollout,,,,,A2a,,,
A2a 038,Donphan,Pokemon,Fighting,◇◇,Stage 1,,120,,https://img.game8.co/4119881/ff9b057c1f5912d7087b6829b0fa89dd.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502111,Fighting 3,"During your next turn, this Pokemon's Rolling Spin attack does +60 damage.",60,Rolling Spin,,,,,A2a,,,
A2a 039,Larvitar,Pokemon,Fighting,◇,Basic,,60,,https://img.game8.co/4119852/78a6bbcf73e69fe1a570f58b237167a4.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502110,Fighting:Colorless,,30,Corkscrew Punch,,,,,A2a,,,
A2a 040,Pupitar,Pokemon,Fighting,◇◇,Stage 1,,80,,https://img.game8.co/4119814/39a4c17ce8da6693f9901709f4b45df4.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502109,Fighting:Colorless 2,,50,Speed Attack,,,,,A2a,,,
A2a 041,Tyranitar,Pokemon,Fighting,◇◇◇,Stage 2,,160,Power Link,https://img.game8.co/4120060/c5047bba5f1d2ad6fb2f5d2b21911323.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502108,Fighting 3:Colorless,,130,Land Crush,,,,,A2a,,,
A2a 042,Nosepass,Pokemon,Fighting,◇,Basic,,80,,https://img.game8.co/4119882/2f00248cf655874c303e8d2af3c06d8d.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502107,Colorless,,10,Tackle,,,,,A2a:A4b,,1.562% | 0.277% | 0% | 0%,
A2a 043,Meditite,Pokemon,Fighting,◇,Basic,,60,,https://img.game8.co/4119876/b14dc4d8859378710710d92737095926.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502106,Fighting,,20,Kick,,,,,A2a,,,
A2a 044,Medicham,Pokemon,Fighting,◇◇,Stage 1,,100,,https://img.game8.co/4119853/9f18f856809e0d4921d81d174a5d727b.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502105,Fighting,"Flip a coin. If tails, this attack does nothing.",80,Kick Shot,,,,,A2a,,,
A2a 045,Gible,Pokemon,Fighting,◇,Basic,,60,,https://img.game8.co/4119848/4333cc1f1483caa5dfd93c1e620c32a7.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502104,Fighting,,20,Tackle,,,,,A2a:A4b,,1.562% | 0.277% | 0% | 0%,
A2a 046,Gabite,Pokemon,Fighting,◇,Stage 1,,80,,https://img.game8.co/4119816/1c9aadc4565395e066e4cca5ab27564b.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502103,Fighting,,30,Sharp Scythe,,,,,A2a:A4b,,1.562% | 0.277% | 0% | 0%,
A2a 047,Garchomp ex,Pokemon,Fighting,◇◇◇◇,Stage 2,ex,170,,https://img.game8.co/4119608/50fe8c3b376c09dbce72d1237d604c0c.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502102,Fighting,This attack does 50 damage to 1 of your opponent’s Pokémon.,,Linear Attack,Fighting 2:Colorless,,100,Dragon Claw,A2a:A4b,,0% | 0% | 0% | 1.333%,
A2a 048,Zubat,Pokemon,Darkness,◇,Basic,,50,,https://img.game8.co/4119753/eb04384ac99c4c3b83d6b24cecd9fcab.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502101,Darkness,,20,Bite,,,,,A2a:A4b,,1.562% | 0.277% | 0% | 0%,
A2a 049,Golbat,Pokemon,Darkness,◇,Stage 1,,80,,https://img.game8.co/4119911/dbf870d88bd771872077cfa4e0a39f22.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502100,Darkness,,30,Bite,,,,,A2a:A4b,,1.562% | 0.277% | 0% | 0%,
A2a 050,Crobat,Pokemon,Darkness,◇◇◇,Stage 2,,110,Cunning Link,https://img.game8.co/4119913/93c344503c5c7d1248abfe728f55c077.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502099,Darkness,,50,Darkness Fang,,,,,A2a:A4b,,0% | 0% | 1.266% | 0%,
A2a 051,Croagunk,Pokemon,Darkness,◇,Basic,,60,,https://img.game8.co/4119917/7d1cabb3dc9b50d6e0b60b967db64c77.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502098,Darkness,,20,Beat,,,,,A2a,,,
A2a 052,Toxicroak,Pokemon,Darkness,◇◇,Stage 1,,100,,https://img.game8.co/4119878/722564d382fe08bd7bdfd897ecd5d132.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502097,Darkness,Your opponent's Active Pokemon is now Poisoned. Do 20 damage to this Pokemon instead of the usual amount for this Special Condition.,,Toxic,,,,,A2a,,,
A2a 053,Magnemite,Pokemon,Metal,◇,Basic,,60,,https://img.game8.co/4119756/ad0f85250c46f62416dc0cc77cf233d8.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502096,Metal,,20,Tackle,,,,,A2a,,,
A2a 054,Magneton,Pokemon,Metal,◇,Stage 1,,90,,https://img.game8.co/4119735/aa49da6b56a5f648021e7e7ec549d87c.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502095,Metal:Colorless,,30,Rolling Attack,,,,,A2a,,,
A2a 055,Magnezone,Pokemon,Metal,◇◇◇,Stage 2,,140,Resilience Link,https://img.game8.co/4120267/7a4c20ef36bddea8b27e89e57aef5ce1.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502094,Metal 2:Colorless,,80,Power Beam,,,,,A2a,,,
A2a 056,Mawile,Pokemon,Metal,◇,Basic,,70,,https://img.game8.co/4119749/2e4b9347b0e477bae203ed7556a6999f.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502093,Colorless,"If your opponent's Active Pokemon is a Metal Pokemon, this attack does 30 more damage.",20+,Iron Beam Breaker,,,,,A2a,,,
A2a 057,Probopass ex,Pokemon,Metal,◇◇◇◇,Stage 1,ex,160,,https://img.game8.co/4119812/601e4527e98a1a05a5fdf6fa9cabe9e6.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502092,Metal 2:Colorless,"During your opponent's next turn, this Pokemon takes -20 damage from attacks.",90,Defensive Unit,,,,,A2a:A4b,,0% | 0% | 0% | 1.333%,
A2a 058,Bronzor,Pokemon,Metal,◇,Basic,,60,,https://img.game8.co/4119746/9198f8e05bc0e500b649faa0421e68b0.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502091,Colorless,,10,Ram,,,,,A2a,,,
A2a 059,Bronzong,Pokemon,Metal,◇◇,Stage 1,,120,,https://img.game8.co/4119732/1d92753a0a4922a7dd4fe050a085c390.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502090,Colorless 3,This attack does 20 more damage for each Energy attached to your opponent's Active Pokemon.,50+,Psychic,,,,,A2a,,,
A2a 060,Origin Forme Dialga,Pokemon,Metal,◇◇◇,Basic,,120,,https://img.game8.co/4119818/19a8419b8849e0ef904c5f0c6ebf1bd0.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502089,Metal 2:Colorless,"Flip a coin. If tails, during your next turn, this Pokemon can't attack.",100,Time Mash,,,,,A2a,,,
A2a 061,Giratina,Pokemon,Dragon,◇◇◇,Basic,,120,,https://img.game8.co/4119943/793a2ffbaa1fdf952d00db284ddd826d.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502088,Grass:Psychic:Colorless,Discard 2 random Energy from this Pokemon.,120,Crisis Dive,,,,,A2a,,,
A2a 062,Eevee,Pokemon,Colorless,◇,Basic,,60,,https://img.game8.co/4119945/4a1d92db5744a219be7abab9a03aa71c.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502087,Colorless 2,,30,Tail Whap,,,,,A2a,,,
A2a 063,Snorlax,Pokemon,Colorless,◇◇,Basic,,140,,https://img.game8.co/4120028/2fb50fff1c053505eabf84e014ca07bb.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502086,Colorless 4,This Pokemon is now Asleep.,100,Collapse,,,,,A2a,,,
A2a 064,Hoothoot,Pokemon,Colorless,◇,Basic,,60,,https://img.game8.co/4119744/61affbf1def83e8849ff1bea25b18da9.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502085,Colorless,,20,Peck,,,,,A2a,,,
A2a 065,Noctowl,Pokemon,Colorless,◇◇,Stage 1,,100,,https://img.game8.co/4119838/1b07f3404fcff18c574841f6f595481d.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502084,Colorless 2,Your opponent reveals their hand.,50,Silent Wing,,,,,A2a,,,
A2a 066,Starly,Pokemon,Colorless,◇,Basic,,60,,https://img.game8.co/4119734/4f3a5000276799b43cf8d0103c8caf44.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502083,Colorless,,20,Glide,,,,,A2a,,,
A2a 067,Staravia,Pokemon,Colorless,◇,Stage 1,,80,,https://img.game8.co/4119787/89125f460ff73790cf85ae541f6bcf6b.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502082,Colorless,,30,Wing Attaack,,,,,A2a,,,
A2a 068,Staraptor,Pokemon,Colorless,◇◇,Stage 2,,150,,https://img.game8.co/4119751/ce8cb1d3e83c2863a949f2fadc839806.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502081,Colorless 3,This Pokemon also does 20 damage to itself.,130,Brave Bird,,,,,A2a,,,
A2a 069,Shaymin,Pokemon,Colorless,◇◇◇,Basic,,70,Sky Support,https://img.game8.co/4120046/d3ca2f84b783f22d474b5d918ec1a9a9.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502080,Colorless 2,,30,Flap,,,,,A2a:A4b,,0% | 0% | 1.266% | 0%,
A2a 070,Arceus,Pokemon,Colorless,◇◇◇,Basic,,120,,https://img.game8.co/4119782/7e7236a0cc53cbcb80ee6895dbe6ff56.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502079,Colorless 4,Discard a random Energy from this Pokemon.,100,Power Blast,,,,,A2a,,,
A2a 071,Arceus ex,Pokemon,Colorless,◇◇◇◇,Basic,ex,140,Fabled Luster,https://img.game8.co/4119462/942444cbf8effa652ecf6b0c9078ad3e.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502078,Colorless 3,This attack does 20 more damage for each of your Benched Pokemon.,70+,Ultimate Force,,,,,A2a:A4b,,0% | 0% | 0% | 1.333%,
A2a 072,Irida,Trainer,Supporter,◇◇,Supporter,,,,https://img.game8.co/4119846/71cfdebeff64409c6b8f9ae0dcfac994.png/show,Triumphant Light (A2a),Arceus,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502156,,,,,,,,,A2a:A4b,,0% | 1.645% | 0% | 0%,
A2a 073,Celestic Town Elder,Trainer,Supporter,◇◇,Supporter,,,,https://img.game8.co/4119733/65782f71ac1182162adf3c9a51b6c3fa.png/show,Triumphant Light (A2a),Arceus,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502155,,,,,,,,,A2a,,,
A2a 074,Barry,Trainer,Supporter,◇◇,Supporter,,,,https://img.game8.co/4119875/0603d8fa4e96d1474d148b3c4bb35967.png/show,Triumphant Light (A2a),Arceus,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502154,,,,,,,,,A2a,,,
A2a 075,Adaman,Trainer,Supporter,◇◇,Supporter,,,,https://img.game8.co/4119781/426e9049fd99ebbab42ccfd915859367.png/show,Triumphant Light (A2a),Arceus,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502153,,,,,,,,,A2a,,,
A2a 076,Houndoom,Pokemon,Fire,☆,Stage 1,,100,,https://img.game8.co/4120024/2a7601d208e5a76ec4c85eda7303e197.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502077,Fire:Colorless,"During your opponent's next turn, the Defending Pokemon can't retreat.",60,Corner,,,,,A2a,,,
A2a 077,Marill,Pokemon,Water,☆,Basic,,60,,https://img.game8.co/4119866/e3a7f9255f8183b856ac09964f6e84a6.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502076,Water,,20,Water Gun,,,,,A2a,,,
A2a 078,Unown,Pokemon,Psychic,☆,Basic,,60,CHECK,https://img.game8.co/4119754/3e976c5be0e16a1c05ea0bf837c52403.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502075,Colorless,,20,Hidden Power,,,,,A2a,,,
A2a 079,Sudowoodo,Pokemon,Fighting,☆,Basic,,80,,https://img.game8.co/4120049/7f9f57e6295d51fb4cb79d14715ada27.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502074,Fighting,"If your opponent's Active Pokemon is a Pokemon ex, this attack does 30 more damage.",20+,Fighting Headbutt,,,,,A2a,,,
A2a 080,Magnemite,Pokemon,Metal,☆,Basic,,60,,https://img.game8.co/4119975/85792ab8eec1a8d374a12444361adf8d.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502073,Metal,,20,Tackle,,,,,A2a,,,
A2a 081,Shaymin,Pokemon,Colorless,☆,Basic,,70,Sky Support,https://img.game8.co/4119879/b6fe3596b13604c3e794e64f3ec91f1b.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502072,Colorless 2,,30,Flap,,,,,A2a,,,
A2a 082,Leafeon ex,Pokemon,Grass,☆☆,Stage 1,ex,140,Forest Breath,https://img.game8.co/4120272/da2b729f3a14f06f9c44dbc7c3766067.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502071,Grass:Colorless 2,,70,Solar Beam,,,,,A2a,,,
A2a 083,Glaceon ex,Pokemon,Water,☆☆,Stage 1,ex,140,Snowy Terrain,https://img.game8.co/4120271/d20256d54195a17fd3e18495d8b8289e.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502070,Water 2:Colorless,,90,Freezing Wind,,,,,A2a,,,
A2a 084,Garchomp ex,Pokemon,Fighting,☆☆,Stage 2,ex,170,,https://img.game8.co/4120265/dff8d25c25287b43e4dd733ca8fcd785.png/show,Triumphant Light (A2a),Arceus,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502069,Fighting,This attack does 50 damage to 1 of your opponent’s Pokémon.,,Linear Attack,Fighting 2:Colorless,,100,Dragon Claw,A2a,,,
A2a 085,Probopass ex,Pokemon,Metal,☆☆,Stage 1,ex,160,,https://img.game8.co/4129392/69f120d4a456a236db6032bb3e80bc1e.png/show,Triumphant Light (A2a),Arceus,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502068,Metal 2:Colorless,"During your opponent's next turn, this Pokemon takes -20 damage from attacks.",90,Defensive Unit,,,,,A2a,,,
A2a 086,Arceus ex,Pokemon,Colorless,☆☆,Basic,ex,140,Fabled Luster,https://img.game8.co/4120266/e5d6646eeba39713d3a14eb763ca4ed0.png/show,Triumphant Light (A2a),Arceus,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502067,Colorless 3,This attack does 20 more damage for each of your Benched Pokemon.,70+,Ultimate Force,,,,,A2a,,,
A2a 087,Irida,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4120261/238f222f5ad68e3a197fefb58c322ff2.png/show,Triumphant Light (A2a),Arceus,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/502152,,,,,,,,,A2a,,,
